"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","RW.modeled"
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1992,NA,0.0653437731525408
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1992,NA,0.0655467572612387
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1992,NA,0.0421965386481475
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1992,NA,0.055095871849615
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1992,NA,0.0584402561930266
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1992,NA,0.0447579182663197
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1992,NA,0.0414185424193811
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1992,NA,0.0511435646992881
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1992,NA,0.0379733345710426
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1992,NA,0.0871917630914301
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1992,NA,0.118163058671466
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1992,NA,0.0690955784518006
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1992,NA,0.104053001780379
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1992,NA,0.0584402561930266
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1992,NA,0.0408402213125849
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1992,NA,0.0433192708702739
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1992,NA,0.0569137728013709
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1992,NA,0.0395929680859471
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1992,NA,0.0421267653700588
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1992,NA,0.0929060086283955
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1992,NA,0.0458065081718567
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1993,NA,0.0857206329467774
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1993,NA,0.164705970896767
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1993,NA,0.128912826310984
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1993,NA,0.128912826310984
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1993,NA,0.0488313743766546
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1993,NA,0.0355880893562649
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1993,NA,0.0367091813436886
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1993,NA,0.0395044181673602
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1993,NA,0.0627117719572065
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1993,NA,0.062906580008861
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1993,NA,0.0404968917682279
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1993,NA,0.0528766489065558
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1993,NA,0.0560863238023057
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1993,NA,0.0429551008180125
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1993,NA,0.0397502326800226
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1993,NA,0.049083537906713
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1993,NA,0.0364437953791675
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1993,NA,0.0836797402374051
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1993,NA,0.11340353382827
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1993,NA,0.0663124571794353
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1993,NA,0.0998618200984649
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1993,NA,0.0560863238023057
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1993,NA,0.0398955208191254
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1993,NA,0.0423172259436749
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1993,NA,0.0555972650175717
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1993,NA,0.0386771185805774
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1993,NA,0.0411523050279282
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1993,NA,0.090756942110738
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1993,NA,0.0447469294163352
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1994,NA,0.0856429930438144
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1994,NA,0.164765271907572
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1994,NA,0.128959240298676
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1994,NA,0.128959240298676
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1994,NA,0.0470495744663913
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1994,NA,0.0342895214738146
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1994,NA,0.0353697061218875
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1994,NA,0.0378940037208538
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1994,NA,0.0601552998406435
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1994,NA,0.0603421664590296
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1994,NA,0.0388460187123111
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1994,NA,0.0507211097736615
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1994,NA,0.0537999409040682
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1994,NA,0.0412040178222977
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1994,NA,0.0381297975001219
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1994,NA,0.0470826265606518
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1994,NA,0.0349581485253017
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1994,NA,0.0802684999556898
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1994,NA,0.108780590430187
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1994,NA,0.0636092015948906
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1994,NA,0.0957909104331286
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1994,NA,0.0537999409040682
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1994,NA,0.038967365415805
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1994,NA,0.0413327304136824
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1994,NA,0.054303814001608
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1994,NA,0.0377773088811833
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1994,NA,0.0401949109775051
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1994,NA,0.0886455134470835
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1994,NA,0.0437059076808861
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1995,NA,0.0855578839886069
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1995,NA,0.164812113433175
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1995,NA,0.128995902439225
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1995,NA,0.128995902439225
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1995,NA,0.0453206637897553
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1995,NA,0.0330294990305688
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1995,NA,0.0340699905933807
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1995,NA,0.0363317029770871
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1995,NA,0.0576752064101669
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1995,NA,0.0578543688582827
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1995,NA,0.0372444681246856
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1995,NA,0.0486299708138462
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1995,NA,0.0515818673453016
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1995,NA,0.0395052512268185
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1995,NA,0.0365577754083699
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1995,NA,0.0451414956356629
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1995,NA,0.0335168877431445
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1995,NA,0.076959175923698
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1995,NA,0.104295764847005
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1995,NA,0.0609867100868895
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1995,NA,0.0918416256935642
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1995,NA,0.0515818673453016
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1995,NA,0.038055866843972
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1995,NA,0.0403659028044761
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1995,NA,0.0530335754730501
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1995,NA,0.0368936473165519
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1995,NA,0.0392546984802011
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1995,NA,0.0865719768339656
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1995,NA,0.0426835682949231
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1996,NA,0.0854657047449009
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1996,NA,0.164847108986064
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1996,NA,0.129023292919404
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1996,NA,0.129023292919404
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1996,NA,0.0436441906420161
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1996,NA,0.0318076928261207
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1996,NA,0.032809695187327
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1996,NA,0.0348178486173867
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1996,NA,0.0552720197848188
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1996,NA,0.055443716966213
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1996,NA,0.0356925810446652
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1996,NA,0.0466036773209407
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1996,NA,0.0494325754496968
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1996,NA,0.0378591627723771
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1996,NA,0.0350345011561882
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1996,NA,0.0432605584823853
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1996,NA,0.0321203199393851
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1996,NA,0.073752472839493
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1996,NA,0.0999500120918564
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1996,NA,0.0584455410971769
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1996,NA,0.0880148068531189
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1996,NA,0.0494325754496968
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1996,NA,0.0371611101500494
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1996,NA,0.0394168333248972
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1996,NA,0.0517866679501782
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1996,NA,0.0360262163358033
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1996,NA,0.0383317552615621
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1996,NA,0.0845365257405536
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1996,NA,0.0416800066467554
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1997,NA,0.085366854468597
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1997,NA,0.164870875254978
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1997,NA,0.12904189441199
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1997,NA,0.12904189441199
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1997,NA,0.042019613690042
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1997,NA,0.0306237083392818
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1997,NA,0.0315884129543759
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1997,NA,0.0333525853746204
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1997,NA,0.0529459697225613
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1997,NA,0.0531104412545034
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1997,NA,0.0341905058412568
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1997,NA,0.0446424230198345
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1997,NA,0.0473522707014723
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1997,NA,0.0362659098341536
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1997,NA,0.0335601203770386
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1997,NA,0.0414399949288369
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1997,NA,0.0307685786336466
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1997,NA,0.0706486972816642
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1997,NA,0.0957437476427913
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1997,NA,0.0559859375755935
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1997,NA,0.0843108197768856
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1997,NA,0.0473522707014723
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1997,NA,0.0362831549092408
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1997,NA,0.0384855851664342
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1997,NA,0.0505631744553044
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1997,NA,0.0351750736947248
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1997,NA,0.037426142773523
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1997,NA,0.0825392956924203
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1997,NA,0.0406952895561007
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1998,NA,0.0852617321959672
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1998,NA,0.164884031670689
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1998,NA,0.129052191735907
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1998,NA,0.129052191735907
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1998,NA,0.0404463099192967
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1998,NA,0.0294770915198174
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1998,NA,0.0304056755408533
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1998,NA,0.0319358844767641
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1998,NA,0.0506970105488924
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1998,NA,0.0508544959067687
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1998,NA,0.0327382130195936
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1998,NA,0.0427461693991839
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1998,NA,0.0453409122516006
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1998,NA,0.0347254611269083
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1998,NA,0.0321346041198642
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1998,NA,0.0396797692262886
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1998,NA,0.0294616372830303
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1998,NA,0.0676477883042308
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1998,NA,0.0916768889052708
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1998,NA,0.0536078512251714
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1998,NA,0.0807295917330828
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1998,NA,0.0453409122516006
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1998,NA,0.035422036440696
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1998,NA,0.0375721957921511
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1998,NA,0.0493631442081931
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1998,NA,0.0343402536338255
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1998,NA,0.0365378974478535
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1998,NA,0.0805803670358794
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1998,NA,0.0397294566370176
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1999,NA,0.085150736549837
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1999,NA,0.16488719999417
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1999,NA,0.129054671533892
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1999,NA,0.129054671533892
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1999,NA,0.0389235823062615
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1999,NA,0.0283673343800746
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1999,NA,0.0292609589565362
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1999,NA,0.0305675578687439
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1999,NA,0.0485248437334846
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1999,NA,0.0486755814653255
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1999,NA,0.0313355098000747
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1999,NA,0.0409146647473433
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1999,NA,0.0433982331092424
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1999,NA,0.0332376121690913
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1999,NA,0.0307577631594269
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1999,NA,0.0379796477196514
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1999,NA,0.0281993224021151
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1999,NA,0.0647493475618822
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1999,NA,0.0877488960381606
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1999,NA,0.0513109663750413
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1999,NA,0.0772706473439474
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1999,NA,0.0433982331092424
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1999,NA,0.0345777670110824
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1999,NA,0.0366766782133163
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1999,NA,0.0481865943033236
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1999,NA,0.0335217680451509
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1999,NA,0.0356670319376443
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1999,NA,0.0786597676759491
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1999,NA,0.0387825216478352
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2000,NA,0.08503426546383
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2000,NA,0.16488100392746
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2000,NA,0.129049821967922
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2000,NA,0.129049821967922
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2000,NA,0.0374506672006014
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2000,NA,0.0272938803750715
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2000,NA,0.0281536891242256
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2000,NA,0.029247272127723
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2000,NA,0.0464289399801756
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2000,NA,0.0465731669898045
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2000,NA,0.0299820543832465
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2000,NA,0.0391474627779702
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2000,NA,0.0415237598979485
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2000,NA,0.0318020004136195
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2000,NA,0.0294292619981806
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2000,NA,0.0363392161369724
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2000,NA,0.0269813264001501
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2000,NA,0.0619526687858595
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2000,NA,0.0839588118997095
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2000,NA,0.0490947233387521
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2000,NA,0.073933143761694
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2000,NA,0.0415237598979485
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2000,NA,0.0337503370237533
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2000,NA,0.0357990222507554
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2000,NA,0.0470335113670816
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2000,NA,0.0327196076251342
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2000,NA,0.034813536343936
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2000,NA,0.0767774757815488
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2000,NA,0.037854473824927
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2001,NA,0.084912715924736
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2001,NA,0.164866068747491
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2001,NA,0.129038132432619
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2001,NA,0.129038132432619
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2001,NA,0.0360267414045015
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2001,NA,0.0262561295618869
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2001,NA,0.0270832472016657
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2001,NA,0.0279745619984068
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2001,NA,0.044408560713756
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2001,NA,0.0445465116106837
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2001,NA,0.0286773698251575
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2001,NA,0.0374439407470275
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2001,NA,0.0397168320723849
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2001,NA,0.0304181199654813
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2001,NA,0.0281486324858001
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2001,NA,0.0347578964068121
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2001,NA,0.0258072200677066
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2001,NA,0.0592567664549478
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2001,NA,0.0803053009027359
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2001,NA,0.0469583411347523
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2001,NA,0.0707159048839353
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2001,NA,0.0397168320723849
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2001,NA,0.0329397161909412
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2001,NA,0.0349391957781978
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2001,NA,0.0459038531912943
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2001,NA,0.0319337430109912
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2001,NA,0.0339773794248393
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2001,NA,0.0749334224520829
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2001,NA,0.0369452791974473
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2002,NA,0.0847864837330331
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2002,NA,0.164843020963117
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2002,NA,0.129020093286815
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2002,NA,0.129020093286815
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2002,NA,0.0346509289395121
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2002,NA,0.0252534435313067
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2002,NA,0.0260489746685472
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2002,NA,0.0267488434858748
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2002,NA,0.0424627788643439
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2002,NA,0.0425946853782284
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2002,NA,0.0274208574591221
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2002,NA,0.035803316977533
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2002,NA,0.0379766205068555
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2002,NA,0.0290853358182181
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2002,NA,0.0269152869934821
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2002,NA,0.0332349629258544
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2002,NA,0.0246764646551365
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2002,NA,0.0566604035292029
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2002,NA,0.0767866865996221
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2002,NA,0.0449008394641296
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2002,NA,0.067617454450587
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2002,NA,0.0379766205068555
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2002,NA,0.0321458546866387
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2002,NA,0.0340971459451385
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2002,NA,0.0447975503398524
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2002,NA,0.0311641258983918
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2002,NA,0.0331585097847336
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2002,NA,0.0731274943400882
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2002,NA,0.0360548818804046
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2003,NA,0.0846559632815577
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2003,NA,0.164812487995527
